IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4,,4.8,4.4 [4.0-4.8],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4.1,,4.6,4.4 [4.1-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AFR,Africa,Country,GHA,Ghana,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4.1,,4.7,4.4 [4.1-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4.1,,4.7,4.4 [4.1-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4.1,,4.7,4.4 [4.1-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4.1,,4.7,4.4 [4.1-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4.1,,4.8,4.4 [4.1-4.8],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4.2,,4.6,4.4 [4.2-4.6],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EUR,Europe,Country,ARM,Armenia,Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4.2,,4.7,4.4 [4.2-4.7],,,EN,2021-06-21T07:00:00.000Z
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2018,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.4,,,4.3,,4.5,4.4 [4.3-4.5],,,EN,2021-06-21T07:00:00.000Z
